SS,YYYY,MM,DD,HR,MIN,mm/dd/yyy,JULIAN,WEEK,StartTime,Sunrise_Time,JDY_GSS,NUM_DAYS_GSS,MIN_SUN
CL:F-100-2:1-1,1993,5,18,5,38,1993-05-18,138,21,1900-01-00,1/0/1900,110,28,18
,,,,,,,,,,,,,
CL:F-100-2:1-1,1993,5,27,8,53,1993-05-27,147,22,1900-01-00,1/0/1900,110,37,226
,,,,,,,,,,,,,
CL:F-100-2:1-1,1993,6,6,6,5,1993-06-06,157,24,1900-01-00,1/0/1900,110,47,68
,,,,,,,,,,,,,
CL:F-100-2:1-1,1993,6,16,8,37,1993-06-16,167,25,1900-01-00,1/0/1900,110,57,224
,,,,,,,,,,,,,
CL:F-100-2:1-1,1993,6,26,9,45,1993-06-26,177,26,1900-01-00,1/0/1900,110,67,290
,,,,,,,,,,,,,
CL:F-100-2:1-1,1994,5,17,5,45,1994-05-17,137,21,1900-01-00,1/0/1900,110,27,23
,,,,,,,,,,,,,
CL:F-100-2:1-1,1994,5,28,9,23,1994-05-28,148,22,1900-01-00,1/0/1900,110,38,257
,,,,,,,,,,,,,
CL:F-100-2:1-1,1994,6,6,5,51,1994-06-06,157,24,1900-01-00,1/0/1900,110,47,54
,,,,,,,,,,,,,
CL:F-100-2:1-1,1994,6,15,5,46,1994-06-15,166,25,1900-01-00,1/0/1900,110,56,53
,,,,,,,,,,,,,
CL:F-100-2:1-1,1994,6,26,6,2,1994-06-26,177,27,1900-01-00,1/0/1900,110,67,67
,,,,,,,,,,,,,
CL:F-100-2:1-1,1995,5,17,8,43,1995-05-17,137,20,1900-01-00,1/0/1900,110,27,200
,,,,,,,,,,,,,
CL:F-100-2:1-1,1995,5,29,5,20,1995-05-29,149,22,1900-01-00,1/0/1900,110,39,15
,,,,,,,,,,,,,
CL:F-100-2:1-1,1995,6,8,8,17,1995-06-08,159,23,1900-01-00,1/0/1900,110,49,201
,,,,,,,,,,,,,
CL:F-100-2:1-1,1995,6,19,5,32,1995-06-19,170,25,1900-01-00,1/0/1900,110,60,39
,,,,,,,,,,,,,
CL:F-100-2:1-1,1995,6,29,8,19,1995-06-29,180,26,1900-01-00,1/0/1900,110,70,202
,,,,,,,,,,,,,
CL:F-100-2:1-1,1996,5,17,5,30,1996-05-17,138,20,1900-01-00,1/0/1900,110,28,9
,,,,,,,,,,,,,
CL:F-100-2:1-1,1996,5,28,7,57,1996-05-28,149,22,1900-01-00,1/0/1900,110,39,172
,,,,,,,,,,,,,
CL:F-100-2:1-1,1996,6,7,5,4,1996-06-07,159,23,1900-01-00,1/0/1900,110,49,8
,,,,,,,,,,,,,
CL:F-100-2:1-1,1996,6,17,7,56,1996-06-17,169,25,1900-01-00,1/0/1900,110,59,183
,,,,,,,,,,,,,
CL:F-100-2:1-1,1996,6,27,5,20,1996-06-27,179,26,1900-01-00,1/0/1900,110,69,24
,,,,,,,,,,,,,
CL:F-100-2:1-1,1997,5,18,5,59,1997-05-18,138,21,1900-01-00,1/0/1900,110,28,39
,,,,,,,,,,,,,
CL:F-100-2:1-1,1997,5,27,9,24,1997-05-27,147,22,1900-01-00,1/0/1900,110,37,257
,,,,,,,,,,,,,
CL:F-100-2:1-1,1997,6,6,5,47,1997-06-06,157,23,1900-01-00,1/0/1900,110,47,50
,,,,,,,,,,,,,
CL:F-100-2:1-1,1997,6,16,8,37,1997-06-16,167,25,1900-01-00,1/0/1900,110,57,224
,,,,,,,,,,,,,
CL:F-100-2:1-1,1997,6,27,5,42,1997-06-27,178,26,1900-01-00,1/0/1900,110,68,46
,,,,,,,,,,,,,
CL:F-100-2:1-1,1998,5,19,6,4,1998-05-19,139,21,1900-01-00,1/0/1900,110,29,45
,,,,,,,,,,,,,
CL:F-100-2:1-1,1998,5,28,8,40,1998-05-28,148,22,1900-01-00,1/0/1900,110,38,214
,,,,,,,,,,,,,
CL:F-100-2:1-1,1998,6,8,5,24,1998-06-08,159,24,1900-01-00,1/0/1900,110,49,28
,,,,,,,,,,,,,
CL:F-100-2:1-1,1998,6,18,7,49,1998-06-18,169,25,1900-01-00,1/0/1900,110,59,176
,,,,,,,,,,,,,
CL:F-100-2:1-1,1998,6,30,5,40,1998-06-30,181,27,1900-01-00,1/0/1900,110,71,42
,,,,,,,,,,,,,
CL:F-100-2:1-1,1999,5,18,5,55,1999-05-18,138,21,1900-01-00,1/0/1900,110,28,34
,,,,,,,,,,,,,
CL:F-100-2:1-1,1999,5,28,8,20,1999-05-28,148,22,1900-01-00,1/0/1900,110,38,194
,,,,,,,,,,,,,
CL:F-100-2:1-1,1999,6,6,8,12,1999-06-06,157,24,1900-01-00,1/0/1900,110,47,195
,,,,,,,,,,,,,
CL:F-100-2:1-1,1999,6,24,5,6,1999-06-24,175,26,1900-01-00,1/0/1900,110,65,12
,,,,,,,,,,,,,
CL:F-100-2:1-1,1999,6,28,5,32,1999-06-28,179,27,1900-01-00,1/0/1900,110,69,36
,,,,,,,,,,,,,
CL:F-100-2:1-1,2000,5,18,9,28,2000-05-18,139,21,1900-01-00,1/0/1900,110,29,248
,,,,,,,,,,,,,
CL:F-100-2:1-1,2000,5,28,5,15,2000-05-28,149,23,1900-01-00,1/0/1900,110,39,10
,,,,,,,,,,,,,
CL:F-100-2:1-1,2000,6,6,8,2,2000-06-06,158,24,1900-01-00,1/0/1900,110,48,185
,,,,,,,,,,,,,
CL:F-100-2:1-1,2000,6,17,5,20,2000-06-17,169,25,1900-01-00,1/0/1900,110,59,27
,,,,,,,,,,,,,
CL:F-100-2:1-1,2000,6,27,8,1,2000-06-27,179,27,1900-01-00,1/0/1900,110,69,185
,,,,,,,,,,,,,
CL:F-100-2:1-1,2001,5,29,5,24,2001-05-29,149,22,1900-01-00,1/0/1900,110,39,20
,,,,,,,,,,,,,
CL:F-100-2:1-1,2001,6,8,8,6,2001-06-08,159,23,1900-01-00,1/0/1900,110,49,190
,,,,,,,,,,,,,
CL:F-100-2:1-1,2001,6,17,5,1,2001-06-17,168,25,1900-01-00,1/0/1900,110,58,8
,,,,,,,,,,,,,
CL:F-100-2:1-1,2001,6,26,7,45,2001-06-26,177,26,1900-01-00,1/0/1900,110,67,170
,,,,,,,,,,,,,
CL:F-100-2:1-1,2002,5,18,5,32,2002-05-18,138,20,1900-01-00,1/0/1900,110,28,12
,,,,,,,,,,,,,
CL:F-100-2:1-1,2002,5,29,6,57,2002-05-29,149,22,1900-01-00,1/0/1900,110,39,112
,,,,,,,,,,,,,
CL:F-100-2:1-1,2002,6,7,5,1,2002-06-07,158,23,1900-01-00,1/0/1900,110,48,4
,,,,,,,,,,,,,
CL:F-100-2:1-1,2002,6,19,7,59,2002-06-19,170,25,1900-01-00,1/0/1900,110,60,186
,,,,,,,,,,,,,
CL:F-100-2:1-1,2002,6,27,5,15,2002-06-27,178,26,1900-01-00,1/0/1900,110,68,19
,,,,,,,,,,,,,
CL:F-100-2:1-1,2003,5,19,5,29,2003-05-19,139,21,1900-01-00,1/0/1900,110,29,10
,,,,,,,,,,,,,
CL:F-100-2:1-1,2003,5,30,8,25,2003-05-30,150,22,1900-01-00,1/0/1900,110,40,201
,,,,,,,,,,,,,
CL:F-100-2:1-1,2003,6,10,5,0,2003-06-10,161,24,1900-01-00,1/0/1900,110,51,5
,,,,,,,,,,,,,
CL:F-100-2:1-1,2003,6,18,8,29,2003-06-18,169,25,1900-01-00,1/0/1900,110,59,216
,,,,,,,,,,,,,
CL:F-100-2:1-1,2003,6,27,5,18,2003-06-27,178,26,1900-01-00,1/0/1900,110,68,22
,,,,,,,,,,,,,
CL:F-100-2:1-1,2004,5,19,5,25,2004-05-19,140,21,1900-01-00,1/0/1900,110,30,7
,,,,,,,,,,,,,
CL:F-100-2:1-1,2004,5,29,8,20,2004-05-29,150,22,1900-01-00,1/0/1900,110,40,196
,,,,,,,,,,,,,
CL:F-100-2:1-1,2004,6,9,5,15,2004-06-09,161,24,1900-01-00,1/0/1900,110,51,20
,,,,,,,,,,,,,
CL:F-100-2:1-1,2004,6,19,8,13,2004-06-19,171,25,1900-01-00,1/0/1900,110,61,200
,,,,,,,,,,,,,
CL:F-100-2:1-1,2004,6,29,5,3,2004-06-29,181,27,1900-01-00,1/0/1900,110,71,6
,,,,,,,,,,,,,
CL:F-100-2:1-1,2005,5,19,5,22,2005-05-19,139,21,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-1,2005,5,27,8,53,2005-05-27,147,22,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-1,2005,6,7,5,14,2005-06-07,158,24,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-1,2005,6,17,8,10,2005-06-17,168,25,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-1,2005,6,27,5,16,2005-06-27,178,27,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-1,2006,5,18,5,25,2006-05-18,138,20,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-1,2006,5,28,9,26,2006-05-28,148,22,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-1,2006,6,7,5,20,2006-06-07,158,23,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-1,2006,6,18,8,30,2006-06-18,169,25,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-1,2006,6,27,4,46,2006-06-27,178,26,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-1,2007,5,17,5,29,2007-05-17,137,20,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-1,2007,5,27,8,52,2007-05-27,147,22,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-1,2007,6,6,4,58,2007-06-06,157,23,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-1,2007,6,16,8,43,2007-06-16,167,24,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-1,2007,6,28,4,59,2007-06-28,179,26,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-1,2008,5,27,5,19,2008-05-27,147,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-1,2008,6,3,9,0,2008-06-03,154,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-1,2008,6,20,9,16,2008-06-20,171,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-1,2009,6,1,5,35,2009-06-01,152,23,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-1,2009,6,7,9,42,2009-06-07,158,24,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-1,2009,6,19,5,23,2009-06-19,170,25,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-1,2009,6,26,9,30,2009-06-26,177,26,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-1,2010,6,1,5,2,2010-06-01,152,23,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-1,2010,6,7,7,51,2010-06-07,158,24,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-1,2010,6,13,5,41,2010-06-13,164,25,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-1,2010,6,18,7,54,2010-06-18,169,25,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-1,2010,6,23,5,6,2010-06-23,174,26,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-1,2011,5,27,5,14,2011-05-27,147,22,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-1,2011,6,5,9,25,2011-06-05,156,24,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-1,2011,6,10,5,59,2011-06-10,161,24,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-1,2011,6,20,9,6,2011-06-20,171,26,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-1,2012,5,27,5,55,2012-05-27,147,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-1,2012,6,4,8,54,2012-06-04,155,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-1,2012,6,9,4,54,2012-06-09,160,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-1,2012,6,19,8,42,2012-06-19,170,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-1,2013,6,6,4,59,2013-06-06,157,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-1,2013,6,16,9,25,2013-06-16,167,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-1,2013,6,26,9,30,2013-06-26,177,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-1,2014,5,29,5,57,2014-05-29,149,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-1,2014,6,4,10,16,2014-06-04,155,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-1,2014,6,15,4,59,2014-06-15,166,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-1,2014,6,30,9,35,2014-06-30,181,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-1,2015,6,3,9,54,2015-06-03,154,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-1,2015,6,19,4,52,2015-06-19,170,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-1,2015,6,23,9,52,2015-06-23,174,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-1,2015,6,29,9,36,2015-06-29,180,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-1,2016,6,10,5,14,2016-06-10,161,NA,5:14:00 AM,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-1,2016,6,22,10,18,2016-06-22,173,NA,10:18:00 AM,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-1,2016,6,29,5,1,2016-06-29,180,NA,5:01:00 AM,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-1,2017,6,3,5,7,2017-06-03,153,20,NA,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-1,2017,7,6,4,47,2017-07-06,186,25,NA,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-1,2018,5,31,6,1,2018-05-31,151,20,NA,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-1,2018,6,17,7,53,2018-06-17,167,22,NA,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-2,1993,5,18,5,51,1993-05-18,138,21,1900-01-00,1/0/1900,110,28,31
,,,,,,,,,,,,,
CL:F-100-2:1-2,1993,5,27,8,42,1993-05-27,147,22,1900-01-00,1/0/1900,110,37,215
,,,,,,,,,,,,,
CL:F-100-2:1-2,1993,6,6,5,47,1993-06-06,157,24,1900-01-00,1/0/1900,110,47,50
,,,,,,,,,,,,,
CL:F-100-2:1-2,1993,6,16,8,51,1993-06-16,167,25,1900-01-00,1/0/1900,110,57,238
,,,,,,,,,,,,,
CL:F-100-2:1-2,1993,6,26,9,35,1993-06-26,177,26,1900-01-00,1/0/1900,110,67,280
,,,,,,,,,,,,,
CL:F-100-2:1-2,1994,5,17,5,58,1994-05-17,137,21,1900-01-00,1/0/1900,110,27,36
,,,,,,,,,,,,,
CL:F-100-2:1-2,1994,5,28,9,13,1994-05-28,148,22,1900-01-00,1/0/1900,110,38,247
,,,,,,,,,,,,,
CL:F-100-2:1-2,1994,6,6,5,41,1994-06-06,157,24,1900-01-00,1/0/1900,110,47,44
,,,,,,,,,,,,,
CL:F-100-2:1-2,1994,6,15,5,56,1994-06-15,166,25,1900-01-00,1/0/1900,110,56,63
,,,,,,,,,,,,,
CL:F-100-2:1-2,1994,6,26,5,51,1994-06-26,177,27,1900-01-00,1/0/1900,110,67,56
,,,,,,,,,,,,,
CL:F-100-2:1-2,1995,5,17,8,56,1995-05-17,137,20,1900-01-00,1/0/1900,110,27,213
,,,,,,,,,,,,,
CL:F-100-2:1-2,1995,5,29,5,29,1995-05-29,149,22,1900-01-00,1/0/1900,110,39,24
,,,,,,,,,,,,,
CL:F-100-2:1-2,1995,6,8,8,27,1995-06-08,159,23,1900-01-00,1/0/1900,110,49,211
,,,,,,,,,,,,,
CL:F-100-2:1-2,1995,6,19,5,42,1995-06-19,170,25,1900-01-00,1/0/1900,110,60,49
,,,,,,,,,,,,,
CL:F-100-2:1-2,1995,6,29,8,28,1995-06-29,180,26,1900-01-00,1/0/1900,110,70,211
,,,,,,,,,,,,,
CL:F-100-2:1-2,1996,5,17,5,40,1996-05-17,138,20,1900-01-00,1/0/1900,110,28,19
,,,,,,,,,,,,,
CL:F-100-2:1-2,1996,5,28,8,6,1996-05-28,149,22,1900-01-00,1/0/1900,110,39,181
,,,,,,,,,,,,,
CL:F-100-2:1-2,1996,6,7,5,15,1996-06-07,159,23,1900-01-00,1/0/1900,110,49,19
,,,,,,,,,,,,,
CL:F-100-2:1-2,1996,6,17,8,6,1996-06-17,169,25,1900-01-00,1/0/1900,110,59,193
,,,,,,,,,,,,,
CL:F-100-2:1-2,1996,6,27,5,30,1996-06-27,179,26,1900-01-00,1/0/1900,110,69,34
,,,,,,,,,,,,,
CL:F-100-2:1-2,1997,5,18,6,9,1997-05-18,138,21,1900-01-00,1/0/1900,110,28,49
,,,,,,,,,,,,,
CL:F-100-2:1-2,1997,5,27,9,34,1997-05-27,147,22,1900-01-00,1/0/1900,110,37,267
,,,,,,,,,,,,,
CL:F-100-2:1-2,1997,6,6,6,1,1997-06-06,157,23,1900-01-00,1/0/1900,110,47,64
,,,,,,,,,,,,,
CL:F-100-2:1-2,1997,6,16,8,48,1997-06-16,167,25,1900-01-00,1/0/1900,110,57,235
,,,,,,,,,,,,,
CL:F-100-2:1-2,1997,6,27,6,28,1997-06-27,178,26,1900-01-00,1/0/1900,110,68,92
,,,,,,,,,,,,,
CL:F-100-2:1-2,1998,5,19,6,14,1998-05-19,139,21,1900-01-00,1/0/1900,110,29,55
,,,,,,,,,,,,,
CL:F-100-2:1-2,1998,5,28,8,50,1998-05-28,148,22,1900-01-00,1/0/1900,110,38,224
,,,,,,,,,,,,,
CL:F-100-2:1-2,1998,6,8,5,35,1998-06-08,159,24,1900-01-00,1/0/1900,110,49,39
,,,,,,,,,,,,,
CL:F-100-2:1-2,1998,6,18,7,59,1998-06-18,169,25,1900-01-00,1/0/1900,110,59,186
,,,,,,,,,,,,,
CL:F-100-2:1-2,1998,6,30,5,49,1998-06-30,181,27,1900-01-00,1/0/1900,110,71,51
,,,,,,,,,,,,,
CL:F-100-2:1-2,1999,5,18,6,26,1999-05-18,138,21,1900-01-00,1/0/1900,110,28,65
,,,,,,,,,,,,,
CL:F-100-2:1-2,1999,5,28,8,37,1999-05-28,148,22,1900-01-00,1/0/1900,110,38,211
,,,,,,,,,,,,,
CL:F-100-2:1-2,1999,6,24,5,16,1999-06-24,175,26,1900-01-00,1/0/1900,110,65,22
,,,,,,,,,,,,,
CL:F-100-2:1-2,1999,6,28,5,42,1999-06-28,179,27,1900-01-00,1/0/1900,110,69,46
,,,,,,,,,,,,,
CL:F-100-2:1-2,2000,5,18,9,18,2000-05-18,139,21,1900-01-00,1/0/1900,110,29,238
,,,,,,,,,,,,,
CL:F-100-2:1-2,2000,5,28,5,26,2000-05-28,149,23,1900-01-00,1/0/1900,110,39,21
,,,,,,,,,,,,,
CL:F-100-2:1-2,2000,6,7,8,44,2000-06-07,159,24,1900-01-00,1/0/1900,110,49,228
,,,,,,,,,,,,,
CL:F-100-2:1-2,2000,6,17,5,32,2000-06-17,169,25,1900-01-00,1/0/1900,110,59,39
,,,,,,,,,,,,,
CL:F-100-2:1-2,2000,6,27,8,12,2000-06-27,179,27,1900-01-00,1/0/1900,110,69,196
,,,,,,,,,,,,,
CL:F-100-2:1-2,2001,5,29,5,36,2001-05-29,149,22,1900-01-00,1/0/1900,110,39,32
,,,,,,,,,,,,,
CL:F-100-2:1-2,2001,6,8,8,16,2001-06-08,159,23,1900-01-00,1/0/1900,110,49,200
,,,,,,,,,,,,,
CL:F-100-2:1-2,2001,6,17,5,10,2001-06-17,168,25,1900-01-00,1/0/1900,110,58,17
,,,,,,,,,,,,,
CL:F-100-2:1-2,2001,6,26,7,54,2001-06-26,177,26,1900-01-00,1/0/1900,110,67,179
,,,,,,,,,,,,,
CL:F-100-2:1-2,2002,5,18,5,44,2002-05-18,138,20,1900-01-00,1/0/1900,110,28,24
,,,,,,,,,,,,,
CL:F-100-2:1-2,2002,5,29,7,12,2002-05-29,149,22,1900-01-00,1/0/1900,110,39,127
,,,,,,,,,,,,,
CL:F-100-2:1-2,2002,6,7,5,12,2002-06-07,158,23,1900-01-00,1/0/1900,110,48,15
,,,,,,,,,,,,,
CL:F-100-2:1-2,2002,6,19,8,9,2002-06-19,170,25,1900-01-00,1/0/1900,110,60,196
,,,,,,,,,,,,,
CL:F-100-2:1-2,2002,6,27,5,30,2002-06-27,178,26,1900-01-00,1/0/1900,110,68,34
,,,,,,,,,,,,,
CL:F-100-2:1-2,2003,5,19,5,38,2003-05-19,139,21,1900-01-00,1/0/1900,110,29,19
,,,,,,,,,,,,,
CL:F-100-2:1-2,2003,5,30,8,35,2003-05-30,150,22,1900-01-00,1/0/1900,110,40,211
,,,,,,,,,,,,,
CL:F-100-2:1-2,2003,6,18,8,37,2003-06-18,169,25,1900-01-00,1/0/1900,110,59,224
,,,,,,,,,,,,,
CL:F-100-2:1-2,2003,6,27,5,27,2003-06-27,178,26,1900-01-00,1/0/1900,110,68,31
,,,,,,,,,,,,,
CL:F-100-2:1-2,2004,5,19,5,35,2004-05-19,140,21,1900-01-00,1/0/1900,110,30,17
,,,,,,,,,,,,,
CL:F-100-2:1-2,2004,5,29,8,29,2004-05-29,150,22,1900-01-00,1/0/1900,110,40,205
,,,,,,,,,,,,,
CL:F-100-2:1-2,2004,6,9,5,25,2004-06-09,161,24,1900-01-00,1/0/1900,110,51,30
,,,,,,,,,,,,,
CL:F-100-2:1-2,2004,6,19,8,28,2004-06-19,171,25,1900-01-00,1/0/1900,110,61,215
,,,,,,,,,,,,,
CL:F-100-2:1-2,2004,6,29,5,16,2004-06-29,181,27,1900-01-00,1/0/1900,110,71,19
,,,,,,,,,,,,,
CL:F-100-2:1-2,2005,5,19,5,33,2005-05-19,139,21,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-2,2005,5,27,8,43,2005-05-27,147,22,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-2,2005,6,7,5,24,2005-06-07,158,24,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-2,2005,6,17,8,1,2005-06-17,168,25,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-2,2005,6,27,5,26,2005-06-27,178,27,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-2,2006,5,18,5,38,2006-05-18,138,20,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-2,2006,5,28,9,14,2006-05-28,148,22,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-2,2006,6,7,5,40,2006-06-07,158,23,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-2,2006,6,18,8,20,2006-06-18,169,25,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-2,2006,6,27,4,57,2006-06-27,178,26,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-2,2007,5,17,5,42,2007-05-17,137,20,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-2,2007,5,27,8,42,2007-05-27,147,22,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-2,2007,6,6,5,10,2007-06-06,157,23,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-2,2007,6,16,8,32,2007-06-16,167,24,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-2,2007,6,28,5,11,2007-06-28,179,26,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-2,2008,5,27,5,32,2008-05-27,147,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-2,2008,6,3,8,49,2008-06-03,154,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-2,2008,6,20,9,28,2008-06-20,171,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-2,2009,6,1,5,47,2009-06-01,152,23,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-2,2009,6,7,9,28,2009-06-07,158,24,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-2,2009,6,19,5,33,2009-06-19,170,25,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-2,2009,6,26,9,16,2009-06-26,177,26,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-2,2010,6,1,5,18,2010-06-01,152,23,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-2,2010,6,7,5,43,2010-06-07,158,24,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-2,2010,6,13,5,28,2010-06-13,164,25,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-2,2010,6,18,8,3,2010-06-18,169,25,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-2,2010,6,23,5,16,2010-06-23,174,26,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-2,2011,5,27,5,22,2011-05-27,147,22,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-2,2011,6,5,9,15,2011-06-05,156,24,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-2,2011,6,10,5,47,2011-06-10,161,24,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-2,2011,6,20,9,18,2011-06-20,171,26,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:F-100-2:1-2,2012,5,27,6,6,2012-05-27,147,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-2,2012,6,4,8,43,2012-06-04,155,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:F-100-2:1-2,2012,6,9,5,16,2012-06-09,160,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
