,SS,YEAR,NEAR.DIST.conventional.seismic,NEAR.DIST.unimproved.road,NEAR.DIST.pipeline,NEAR.DIST.harvest,MEANAGE.565.harvest
598,CL:C-040-3:2-1,1997,683.8329248,947.8200769,1000,993.3145736,102.5066681
599,CL:C-040-3:2-1,1998,683.8329248,947.8200769,1000,993.3145736,102.5066681
600,CL:C-040-3:2-1,1999,47.92849182,947.8200769,1000,993.3145736,102.5066681
621,CL:C-040-3:2-3,2000,284.0092406,1000,1000,1000,102.5066681
622,CL:C-040-3:2-3,2001,284.0092406,1000,1000,1000,102.5066681
623,CL:C-040-3:2-3,2002,284.0092406,1000,1000,1000,102.5066681
624,CL:C-040-3:2-3,2003,284.0092406,1000,706.1538975,1000,102.5066681
625,CL:C-040-3:2-3,2005,284.0092406,1000,706.1538975,577.1131328,102.5066681
626,CL:C-040-3:2-3,2006,284.0092406,1000,706.1538975,577.1131328,102.5066681
627,CL:C-040-3:2-3,2007,284.0092406,1000,706.1538975,577.1131328,102.5066681
628,CL:C-040-3:2-3,2008,284.0092406,1000,706.1538975,577.1131328,102.5066681
629,CL:C-040-3:2-3,2009,284.0092406,1000,706.1538975,577.1131328,102.5066681
630,CL:C-040-3:2-3,2010,284.0092406,1000,706.1538975,577.1131328,102.5066681
631,CL:C-040-3:2-3,2011,284.0092406,1000,706.1538975,577.1131328,102.5066681
632,CL:C-040-3:2-3,2012,284.0092406,1000,706.1538975,577.1131328,102.5066681
633,CL:C-040-3:2-3,2014,284.0092406,1000,706.1538975,439.8471135,1
634,CL:C-040-3:2-3,1993,284.0092406,1000,1000,1000,102.5066681
635,CL:C-040-3:2-3,1994,284.0092406,1000,1000,1000,102.5066681
636,CL:C-040-3:2-3,1995,284.0092406,1000,1000,1000,102.5066681
637,CL:C-040-3:2-3,1996,284.0092406,1000,1000,1000,102.5066681
638,CL:C-040-3:2-3,1997,284.0092406,1000,1000,1000,102.5066681
639,CL:C-040-3:2-3,1998,284.0092406,1000,1000,1000,102.5066681
640,CL:C-040-3:2-3,1999,284.0092406,1000,1000,1000,102.5066681
661,CL:C-100-1:1-1,2000,56.83262635,44.66285801,711.8201911,344.5107434,6
662,CL:C-100-1:1-1,2001,56.83262635,44.66285801,711.8201911,344.5107434,7
663,CL:C-100-1:1-1,2002,56.83262635,44.66285801,711.8201911,344.5107434,8
664,CL:C-100-1:1-1,2003,56.83262635,44.66285801,711.8201911,344.5107434,9
665,CL:C-100-1:1-1,2005,56.83262635,44.66285801,1000,344.5107434,11
666,CL:C-100-1:1-1,2006,56.83262635,44.66285801,1000,344.5107434,12
667,CL:C-100-1:1-1,2007,56.83262635,44.66285801,1000,344.5107434,13
668,CL:C-100-1:1-1,2008,56.83262635,44.66285801,1000,344.5107434,14
669,CL:C-100-1:1-1,2009,56.83262635,44.66285801,1000,344.5107434,15
670,CL:C-100-1:1-1,2010,56.83262635,44.66285801,1000,344.5107434,16
671,CL:C-100-1:1-1,2011,56.83262635,44.66285801,1000,344.5107434,17
672,CL:C-100-1:1-1,2012,56.83262635,44.66285801,1000,344.5107434,18
673,CL:C-100-1:1-1,2014,56.83262635,44.66285801,1000,344.5107434,20
674,CL:C-100-1:1-1,1993,353.5771761,44.66285801,1000,1000,102.5066681
675,CL:C-100-1:1-1,1994,353.5771761,44.66285801,1000,1000,102.5066681
676,CL:C-100-1:1-1,1995,353.5771761,44.66285801,1000,344.5107434,1
677,CL:C-100-1:1-1,1996,353.5771761,44.66285801,1000,344.5107434,2
678,CL:C-100-1:1-1,1997,353.5771761,44.66285801,1000,344.5107434,3
679,CL:C-100-1:1-1,1998,353.5771761,44.66285801,711.8201911,344.5107434,4
680,CL:C-100-1:1-1,1999,56.83262635,44.66285801,711.8201911,344.5107434,5
701,CL:C-100-1:1-3,2000,85.57534798,345.1905901,819.6160818,308.1111452,6
702,CL:C-100-1:1-3,2001,85.57534798,345.1905901,819.6160818,308.1111452,7
703,CL:C-100-1:1-3,2002,85.57534798,345.1905901,819.6160818,308.1111452,8
704,CL:C-100-1:1-3,2003,85.57534798,345.1905901,819.6160818,308.1111452,9
705,CL:C-100-1:1-3,2005,85.57534798,345.1905901,1000,308.1111452,11
706,CL:C-100-1:1-3,2006,85.57534798,345.1905901,1000,308.1111452,12
707,CL:C-100-1:1-3,2007,85.57534798,345.1905901,1000,308.1111452,13
708,CL:C-100-1:1-3,2008,85.57534798,345.1905901,1000,308.1111452,14
709,CL:C-100-1:1-3,2009,85.57534798,345.1905901,1000,308.1111452,15
710,CL:C-100-1:1-3,2010,85.57534798,345.1905901,1000,308.1111452,16
711,CL:C-100-1:1-3,2011,85.57534798,345.1905901,1000,308.1111452,17
712,CL:C-100-1:1-3,2012,85.57534798,345.1905901,1000,308.1111452,18
713,CL:C-100-1:1-3,2014,85.57534798,345.1905901,1000,308.1111452,20
714,CL:C-100-1:1-3,1993,85.57534798,345.1905901,1000,715.1236654,102.5066681
715,CL:C-100-1:1-3,1994,85.57534798,345.1905901,1000,715.1236654,102.5066681
716,CL:C-100-1:1-3,1995,85.57534798,345.1905901,1000,308.1111452,1
717,CL:C-100-1:1-3,1996,85.57534798,345.1905901,1000,308.1111452,2
718,CL:C-100-1:1-3,1997,85.57534798,345.1905901,1000,308.1111452,3
719,CL:C-100-1:1-3,1998,85.57534798,345.1905901,819.6160818,308.1111452,4
720,CL:C-100-1:1-3,1999,85.57534798,345.1905901,819.6160818,308.1111452,5
741,CL:C-100-1:1-5,2000,22.71517136,745.007444,1000,208.8911345,7.693239589
742,CL:C-100-1:1-5,2001,22.71517136,745.007444,1000,208.8911345,8.693239589
743,CL:C-100-1:1-5,2002,22.71517136,745.007444,1000,208.8911345,9.693239589
744,CL:C-100-1:1-5,2003,22.71517136,745.007444,1000,208.8911345,10.69323959
745,CL:C-100-1:1-5,2005,22.71517136,745.007444,1000,208.8911345,12.69323959
746,CL:C-100-1:1-5,2006,22.71517136,745.007444,1000,208.8911345,13.69323959
747,CL:C-100-1:1-5,2007,22.71517136,745.007444,1000,208.8911345,14.69323959
748,CL:C-100-1:1-5,2008,22.71517136,745.007444,1000,208.8911345,15.69323959
749,CL:C-100-1:1-5,2009,22.71517136,745.007444,1000,208.8911345,16.69323959
750,CL:C-100-1:1-5,2010,22.71517136,745.007444,1000,208.8911345,17.69323959
751,CL:C-100-1:1-5,2011,22.71517136,745.007444,1000,208.8911345,18.69323959
752,CL:C-100-1:1-5,2012,22.71517136,745.007444,1000,208.8911345,19.69323959
753,CL:C-100-1:1-5,2014,22.71517136,745.007444,1000,208.8911345,21.69323959
754,CL:C-100-1:1-5,1993,195.524607,745.007444,1000,333.5817076,11
755,CL:C-100-1:1-5,1994,195.524607,745.007444,1000,333.5817076,12
756,CL:C-100-1:1-5,1995,195.524607,745.007444,1000,208.8911345,2.693239589
757,CL:C-100-1:1-5,1996,195.524607,745.007444,1000,208.8911345,3.693239589
758,CL:C-100-1:1-5,1997,195.524607,745.007444,1000,208.8911345,4.693239589
759,CL:C-100-1:1-5,1998,195.524607,745.007444,1000,208.8911345,5.693239589
760,CL:C-100-1:1-5,1999,22.71517136,745.007444,1000,208.8911345,6.693239589
781,CL:C-100-1:2-2,2000,225.6852695,146.3870192,560.1388903,490.7360476,6
782,CL:C-100-1:2-2,2001,225.6852695,146.3870192,560.1388903,490.7360476,7
783,CL:C-100-1:2-2,2002,225.6852695,146.3870192,560.1388903,490.7360476,8
784,CL:C-100-1:2-2,2003,225.6852695,146.3870192,560.1388903,490.7360476,9
785,CL:C-100-1:2-2,2005,225.6852695,146.3870192,1000,490.7360476,11
786,CL:C-100-1:2-2,2006,225.6852695,146.3870192,1000,490.7360476,12
787,CL:C-100-1:2-2,2007,225.6852695,146.3870192,1000,490.7360476,13
788,CL:C-100-1:2-2,2008,225.6852695,146.3870192,1000,490.7360476,14
789,CL:C-100-1:2-2,2009,225.6852695,146.3870192,1000,490.7360476,15
790,CL:C-100-1:2-2,2010,225.6852695,146.3870192,1000,490.7360476,16
791,CL:C-100-1:2-2,2011,225.6852695,146.3870192,1000,490.7360476,17
792,CL:C-100-1:2-2,2012,225.6852695,146.3870192,1000,490.7360476,18
793,CL:C-100-1:2-2,2014,225.6852695,146.3870192,1000,490.7360476,20
794,CL:C-100-1:2-2,1993,281.1734652,146.3870192,1000,903.1212427,102.5066681
795,CL:C-100-1:2-2,1994,281.1734652,146.3870192,1000,903.1212427,102.5066681
796,CL:C-100-1:2-2,1995,281.1734652,146.3870192,1000,490.7360476,1
797,CL:C-100-1:2-2,1996,281.1734652,146.3870192,1000,490.7360476,2
798,CL:C-100-1:2-2,1997,281.1734652,146.3870192,1000,490.7360476,3
799,CL:C-100-1:2-2,1998,281.1734652,146.3870192,560.1388903,490.7360476,4
800,CL:C-100-1:2-2,1999,225.6852695,146.3870192,560.1388903,490.7360476,5
821,CL:C-100-1:2-4,2000,113.0282204,546.6908408,775.8255831,466.9685362,6.993655032
822,CL:C-100-1:2-4,2001,113.0282204,546.6908408,775.8255831,466.9685362,7.993655032
823,CL:C-100-1:2-4,2002,113.0282204,546.6908408,775.8255831,466.9685362,8.993655032
824,CL:C-100-1:2-4,2003,113.0282204,546.6908408,775.8255831,466.9685362,9.993655032
825,CL:C-100-1:2-4,2005,113.0282204,546.6908408,1000,466.9685362,11.99365503
826,CL:C-100-1:2-4,2006,113.0282204,546.6908408,1000,466.9685362,12.99365503
827,CL:C-100-1:2-4,2007,113.0282204,546.6908408,1000,466.9685362,13.99365503
828,CL:C-100-1:2-4,2008,113.0282204,546.6908408,1000,466.9685362,14.99365503
829,CL:C-100-1:2-4,2009,113.0282204,546.6908408,1000,466.9685362,15.99365503
830,CL:C-100-1:2-4,2010,113.0282204,546.6908408,1000,466.9685362,16.99365503
831,CL:C-100-1:2-4,2011,113.0282204,546.6908408,1000,466.9685362,17.99365503
832,CL:C-100-1:2-4,2012,113.0282204,546.6908408,1000,466.9685362,18.99365503
833,CL:C-100-1:2-4,2014,113.0282204,546.6908408,1000,466.9685362,20.99365503
834,CL:C-100-1:2-4,1993,113.0282204,546.6908408,1000,504.3134113,11
835,CL:C-100-1:2-4,1994,113.0282204,546.6908408,1000,504.3134113,12
836,CL:C-100-1:2-4,1995,113.0282204,546.6908408,1000,466.9685362,1.993655032
837,CL:C-100-1:2-4,1996,113.0282204,546.6908408,1000,466.9685362,2.993655032
838,CL:C-100-1:2-4,1997,113.0282204,546.6908408,1000,466.9685362,3.993655032
839,CL:C-100-1:2-4,1998,113.0282204,546.6908408,775.8255831,466.9685362,4.993655032
840,CL:C-100-1:2-4,1999,113.0282204,546.6908408,775.8255831,466.9685362,5.993655032
861,CL:C-100-1:3-1,2000,338.0812347,91.84428576,312.1075325,731.9241135,102.5066681
862,CL:C-100-1:3-1,2001,338.0812347,91.84428576,312.1075325,731.9241135,102.5066681
863,CL:C-100-1:3-1,2002,338.0812347,91.84428576,312.1075325,731.9241135,102.5066681
864,CL:C-100-1:3-1,2003,338.0812347,91.84428576,312.1075325,731.9241135,102.5066681
865,CL:C-100-1:3-1,2005,338.0812347,91.84428576,1000,731.9241135,102.5066681
866,CL:C-100-1:3-1,2006,338.0812347,91.84428576,1000,731.9241135,102.5066681
867,CL:C-100-1:3-1,2007,338.0812347,91.84428576,1000,731.9241135,102.5066681
868,CL:C-100-1:3-1,2008,338.0812347,91.84428576,1000,731.9241135,102.5066681
869,CL:C-100-1:3-1,2009,338.0812347,91.84428576,1000,731.9241135,102.5066681
870,CL:C-100-1:3-1,2010,338.0812347,91.84428576,1000,731.9241135,102.5066681
871,CL:C-100-1:3-1,2011,338.0812347,91.84428576,1000,731.9241135,102.5066681
872,CL:C-100-1:3-1,2012,338.0812347,91.84428576,1000,731.9241135,102.5066681
873,CL:C-100-1:3-1,2014,338.0812347,91.84428576,1000,731.9241135,102.5066681
874,CL:C-100-1:3-1,1993,526.2445653,91.84428576,1000,1000,102.5066681
875,CL:C-100-1:3-1,1994,526.2445653,91.84428576,1000,1000,102.5066681
876,CL:C-100-1:3-1,1995,526.2445653,91.84428576,1000,731.9241135,102.5066681
877,CL:C-100-1:3-1,1996,526.2445653,91.84428576,1000,731.9241135,102.5066681
878,CL:C-100-1:3-1,1997,526.2445653,91.84428576,1000,731.9241135,102.5066681
879,CL:C-100-1:3-1,1998,526.2445653,91.84428576,312.1075325,731.9241135,102.5066681
880,CL:C-100-1:3-1,1999,338.0812347,91.84428576,312.1075325,731.9241135,102.5066681
901,CL:C-100-1:3-3,2000,127.0411768,297.4481416,457.3866477,686.277277,102.5066681
902,CL:C-100-1:3-3,2001,127.0411768,297.4481416,457.3866477,686.277277,102.5066681
903,CL:C-100-1:3-3,2002,127.0411768,297.4481416,457.3866477,686.277277,102.5066681
904,CL:C-100-1:3-3,2003,127.0411768,297.4481416,457.3866477,686.277277,102.5066681
905,CL:C-100-1:3-3,2005,127.0411768,297.4481416,1000,686.277277,102.5066681
906,CL:C-100-1:3-3,2006,127.0411768,297.4481416,1000,686.277277,102.5066681
907,CL:C-100-1:3-3,2007,127.0411768,297.4481416,1000,686.277277,102.5066681
908,CL:C-100-1:3-3,2008,127.0411768,297.4481416,1000,686.277277,102.5066681
909,CL:C-100-1:3-3,2009,127.0411768,297.4481416,1000,686.277277,102.5066681
910,CL:C-100-1:3-3,2010,127.0411768,297.4481416,1000,686.277277,102.5066681
911,CL:C-100-1:3-3,2011,127.0411768,297.4481416,1000,686.277277,102.5066681
912,CL:C-100-1:3-3,2012,127.0411768,297.4481416,1000,686.277277,102.5066681
913,CL:C-100-1:3-3,2014,127.0411768,297.4481416,1000,686.277277,102.5066681
914,CL:C-100-1:3-3,1993,127.0411768,297.4481416,1000,686.277277,102.5066681
915,CL:C-100-1:3-3,1994,127.0411768,297.4481416,1000,686.277277,102.5066681
916,CL:C-100-1:3-3,1995,127.0411768,297.4481416,1000,686.277277,102.5066681
917,CL:C-100-1:3-3,1996,127.0411768,297.4481416,1000,686.277277,102.5066681
918,CL:C-100-1:3-3,1997,127.0411768,297.4481416,1000,686.277277,102.5066681
919,CL:C-100-1:3-3,1998,127.0411768,297.4481416,457.3866477,686.277277,102.5066681
920,CL:C-100-1:3-3,1999,127.0411768,297.4481416,457.3866477,686.277277,102.5066681
941,CL:C-100-1:3-5,2000,65.93129323,697.7388819,785.5839859,338.616774,18
942,CL:C-100-1:3-5,2001,65.93129323,697.7388819,785.5839859,338.616774,19
943,CL:C-100-1:3-5,2002,65.93129323,697.7388819,785.5839859,338.616774,20
944,CL:C-100-1:3-5,2003,65.93129323,697.7388819,785.5839859,338.616774,21
945,CL:C-100-1:3-5,2005,65.93129323,697.7388819,1000,338.616774,23
946,CL:C-100-1:3-5,2006,65.93129323,697.7388819,1000,338.616774,24
947,CL:C-100-1:3-5,2007,65.93129323,697.7388819,1000,338.616774,25
948,CL:C-100-1:3-5,2008,65.93129323,697.7388819,1000,338.616774,26
949,CL:C-100-1:3-5,2009,65.93129323,697.7388819,1000,338.616774,27
950,CL:C-100-1:3-5,2010,65.93129323,697.7388819,1000,338.616774,28
951,CL:C-100-1:3-5,2011,65.93129323,697.7388819,1000,338.616774,29
952,CL:C-100-1:3-5,2012,65.93129323,697.7388819,1000,338.616774,30
953,CL:C-100-1:3-5,2014,65.93129323,697.7388819,1000,338.616774,32
954,CL:C-100-1:3-5,1993,267.1610029,697.7388819,1000,338.616774,11
955,CL:C-100-1:3-5,1994,267.1610029,697.7388819,1000,338.616774,12
956,CL:C-100-1:3-5,1995,267.1610029,697.7388819,1000,338.616774,13
957,CL:C-100-1:3-5,1996,267.1610029,697.7388819,1000,338.616774,14
958,CL:C-100-1:3-5,1997,267.1610029,697.7388819,1000,338.616774,15
959,CL:C-100-1:3-5,1998,267.1610029,697.7388819,785.5839859,338.616774,16
960,CL:C-100-1:3-5,1999,65.93129323,697.7388819,785.5839859,338.616774,17
981,CL:C-100-1:4-2,2000,272.0697079,149.5697501,210.1814117,795.5360672,102.5066681
982,CL:C-100-1:4-2,2001,272.0697079,149.5697501,210.1814117,795.5360672,102.5066681
983,CL:C-100-1:4-2,2002,272.0697079,149.5697501,210.1814117,795.5360672,102.5066681
984,CL:C-100-1:4-2,2003,272.0697079,149.5697501,210.1814117,795.5360672,102.5066681
985,CL:C-100-1:4-2,2005,272.0697079,149.5697501,1000,795.5360672,102.5066681
986,CL:C-100-1:4-2,2006,272.0697079,149.5697501,1000,795.5360672,102.5066681
987,CL:C-100-1:4-2,2007,272.0697079,149.5697501,1000,795.5360672,102.5066681
988,CL:C-100-1:4-2,2008,272.0697079,149.5697501,1000,795.5360672,102.5066681
989,CL:C-100-1:4-2,2009,272.0697079,149.5697501,1000,795.5360672,102.5066681
990,CL:C-100-1:4-2,2010,272.0697079,149.5697501,1000,795.5360672,102.5066681
991,CL:C-100-1:4-2,2011,272.0697079,149.5697501,1000,795.5360672,102.5066681
992,CL:C-100-1:4-2,2012,272.0697079,149.5697501,1000,795.5360672,102.5066681
993,CL:C-100-1:4-2,2014,272.0697079,149.5697501,1000,795.5360672,102.5066681
994,CL:C-100-1:4-2,1993,272.0697079,149.5697501,1000,795.5360672,102.5066681
995,CL:C-100-1:4-2,1994,272.0697079,149.5697501,1000,795.5360672,102.5066681
996,CL:C-100-1:4-2,1995,272.0697079,149.5697501,1000,795.5360672,102.5066681
997,CL:C-100-1:4-2,1996,272.0697079,149.5697501,1000,795.5360672,102.5066681
998,CL:C-100-1:4-2,1997,272.0697079,149.5697501,1000,795.5360672,102.5066681
999,CL:C-100-1:4-2,1998,272.0697079,149.5697501,210.1814117,795.5360672,102.5066681
1000,CL:C-100-1:4-2,1999,272.0697079,149.5697501,210.1814117,795.5360672,102.5066681
1021,CL:C-100-1:4-4,2000,121.1343871,548.8626764,1000,396.9447751,18
1022,CL:C-100-1:4-4,2001,121.1343871,548.8626764,1000,396.9447751,19
1023,CL:C-100-1:4-4,2002,121.1343871,548.8626764,1000,396.9447751,20
1024,CL:C-100-1:4-4,2003,121.1343871,548.8626764,1000,396.9447751,21
1025,CL:C-100-1:4-4,2005,121.1343871,548.8626764,1000,396.9447751,23
1026,CL:C-100-1:4-4,2006,121.1343871,548.8626764,1000,396.9447751,24
1027,CL:C-100-1:4-4,2007,121.1343871,548.8626764,1000,396.9447751,25
1028,CL:C-100-1:4-4,2008,121.1343871,548.8626764,1000,396.9447751,26
1029,CL:C-100-1:4-4,2009,121.1343871,548.8626764,1000,396.9447751,27
1030,CL:C-100-1:4-4,2010,121.1343871,548.8626764,1000,396.9447751,28
1031,CL:C-100-1:4-4,2011,121.1343871,548.8626764,1000,396.9447751,29
1032,CL:C-100-1:4-4,2012,121.1343871,548.8626764,1000,396.9447751,30
1033,CL:C-100-1:4-4,2014,121.1343871,548.8626764,1000,396.9447751,32
1034,CL:C-100-1:4-4,1993,121.1343871,548.8626764,1000,396.9447751,11
1035,CL:C-100-1:4-4,1994,121.1343871,548.8626764,1000,396.9447751,12
1036,CL:C-100-1:4-4,1995,121.1343871,548.8626764,1000,396.9447751,13
1037,CL:C-100-1:4-4,1996,121.1343871,548.8626764,1000,396.9447751,14
1038,CL:C-100-1:4-4,1997,121.1343871,548.8626764,1000,396.9447751,15
1039,CL:C-100-1:4-4,1998,121.1343871,548.8626764,1000,396.9447751,16
1040,CL:C-100-1:4-4,1999,121.1343871,548.8626764,1000,396.9447751,17
1061,CL:C-100-2:1-1,2000,292.3557615,119.4414558,163.6601765,885.6122768,102.5066681
1062,CL:C-100-2:1-1,2001,292.3557615,119.4414558,163.6601765,885.6122768,102.5066681
1063,CL:C-100-2:1-1,2002,292.3557615,119.4414558,163.6601765,885.6122768,102.5066681
1064,CL:C-100-2:1-1,2003,292.3557615,119.4414558,163.6601765,885.6122768,102.5066681
1065,CL:C-100-2:1-1,2005,292.3557615,119.4414558,1000,885.6122768,102.5066681
1066,CL:C-100-2:1-1,2006,292.3557615,119.4414558,1000,885.6122768,102.5066681
1067,CL:C-100-2:1-1,2007,292.3557615,119.4414558,1000,885.6122768,102.5066681
1068,CL:C-100-2:1-1,2008,292.3557615,119.4414558,1000,885.6122768,102.5066681
1069,CL:C-100-2:1-1,2009,292.3557615,119.4414558,1000,885.6122768,102.5066681
1070,CL:C-100-2:1-1,2010,292.3557615,119.4414558,1000,885.6122768,102.5066681
1071,CL:C-100-2:1-1,2011,292.3557615,119.4414558,1000,885.6122768,102.5066681
1072,CL:C-100-2:1-1,2012,292.3557615,119.4414558,1000,885.6122768,102.5066681
1073,CL:C-100-2:1-1,2014,292.3557615,119.4414558,1000,885.6122768,102.5066681
1074,CL:C-100-2:1-1,1993,292.3557615,119.4414558,851.9934197,885.6122768,102.5066681
1075,CL:C-100-2:1-1,1994,292.3557615,119.4414558,851.9934197,885.6122768,102.5066681
1076,CL:C-100-2:1-1,1995,292.3557615,119.4414558,851.9934197,885.6122768,102.5066681
1077,CL:C-100-2:1-1,1996,292.3557615,119.4414558,851.9934197,885.6122768,102.5066681
1078,CL:C-100-2:1-1,1997,292.3557615,119.4414558,851.9934197,885.6122768,102.5066681
1079,CL:C-100-2:1-1,1998,292.3557615,119.4414558,163.6601765,885.6122768,102.5066681
1080,CL:C-100-2:1-1,1999,292.3557615,119.4414558,163.6601765,885.6122768,102.5066681
1101,CL:C-100-2:1-3,2000,11.91785636,512.8624396,1000,499.3735474,18
1102,CL:C-100-2:1-3,2001,11.91785636,512.8624396,1000,499.3735474,19
1103,CL:C-100-2:1-3,2002,11.91785636,512.8624396,1000,499.3735474,20
1104,CL:C-100-2:1-3,2003,11.91785636,512.8624396,1000,499.3735474,21
1105,CL:C-100-2:1-3,2005,11.91785636,512.8624396,1000,499.3735474,23
1106,CL:C-100-2:1-3,2006,11.91785636,512.8624396,1000,499.3735474,24
1107,CL:C-100-2:1-3,2007,11.91785636,512.8624396,1000,499.3735474,25
1108,CL:C-100-2:1-3,2008,11.91785636,512.8624396,1000,499.3735474,26
1109,CL:C-100-2:1-3,2009,11.91785636,512.8624396,1000,499.3735474,27
1110,CL:C-100-2:1-3,2010,11.91785636,512.8624396,1000,499.3735474,28
1111,CL:C-100-2:1-3,2011,11.91785636,512.8624396,1000,499.3735474,29
1112,CL:C-100-2:1-3,2012,11.91785636,512.8624396,1000,499.3735474,30
1113,CL:C-100-2:1-3,2014,11.91785636,512.8624396,1000,499.3735474,32
1114,CL:C-100-2:1-3,1993,94.82233724,512.8624396,672.2533471,499.3735474,11
1115,CL:C-100-2:1-3,1994,94.82233724,512.8624396,672.2533471,499.3735474,12
1116,CL:C-100-2:1-3,1995,94.82233724,512.8624396,672.2533471,499.3735474,13
1117,CL:C-100-2:1-3,1996,94.82233724,512.8624396,672.2533471,499.3735474,14
1118,CL:C-100-2:1-3,1997,94.82233724,512.8624396,672.2533471,499.3735474,15
1119,CL:C-100-2:1-3,1998,94.82233724,512.8624396,1000,499.3735474,16
1120,CL:C-100-2:1-3,1999,11.91785636,512.8624396,1000,499.3735474,17
1141,CL:C-100-2:2-1,2000,225.7352947,120.3951007,329.6343902,877.123232,102.5066681
1142,CL:C-100-2:2-1,2001,225.7352947,120.3951007,329.6343902,877.123232,102.5066681
1143,CL:C-100-2:2-1,2002,225.7352947,120.3951007,329.6343902,877.123232,102.5066681
1144,CL:C-100-2:2-1,2003,225.7352947,120.3951007,329.6343902,877.123232,102.5066681
1145,CL:C-100-2:2-1,2005,225.7352947,120.3951007,1000,877.123232,102.5066681
1146,CL:C-100-2:2-1,2006,225.7352947,120.3951007,1000,877.123232,102.5066681
1147,CL:C-100-2:2-1,2007,225.7352947,120.3951007,1000,877.123232,102.5066681
1148,CL:C-100-2:2-1,2008,225.7352947,120.3951007,1000,877.123232,102.5066681
1149,CL:C-100-2:2-1,2009,225.7352947,120.3951007,1000,877.123232,102.5066681
1150,CL:C-100-2:2-1,2010,225.7352947,120.3951007,1000,877.123232,102.5066681
1151,CL:C-100-2:2-1,2011,225.7352947,120.3951007,1000,877.123232,102.5066681
1152,CL:C-100-2:2-1,2012,225.7352947,120.3951007,1000,877.123232,102.5066681
1153,CL:C-100-2:2-1,2014,225.7352947,120.3951007,1000,877.123232,102.5066681
1154,CL:C-100-2:2-1,1993,287.3335922,120.3951007,675.7769504,877.123232,102.5066681
1155,CL:C-100-2:2-1,1994,287.3335922,120.3951007,675.7769504,877.123232,102.5066681
1156,CL:C-100-2:2-1,1995,287.3335922,120.3951007,675.7769504,877.123232,102.5066681
1157,CL:C-100-2:2-1,1996,287.3335922,120.3951007,675.7769504,877.123232,102.5066681
1158,CL:C-100-2:2-1,1997,287.3335922,120.3951007,675.7769504,877.123232,102.5066681
1159,CL:C-100-2:2-1,1998,287.3335922,120.3951007,329.6343902,877.123232,102.5066681
1160,CL:C-100-2:2-1,1999,225.7352947,120.3951007,329.6343902,877.123232,102.5066681
1181,CL:C-100-2:2-3,2000,105.9214199,519.6948701,1000,479.6531598,18
1182,CL:C-100-2:2-3,2001,105.9214199,519.6948701,1000,479.6531598,19
1183,CL:C-100-2:2-3,2002,105.9214199,519.6948701,1000,479.6531598,20
1184,CL:C-100-2:2-3,2003,105.9214199,519.6948701,1000,479.6531598,21
1185,CL:C-100-2:2-3,2005,105.9214199,519.6948701,1000,479.6531598,23
1186,CL:C-100-2:2-3,2006,105.9214199,519.6948701,1000,479.6531598,24
1187,CL:C-100-2:2-3,2007,105.9214199,519.6948701,1000,479.6531598,25
1188,CL:C-100-2:2-3,2008,105.9214199,519.6948701,1000,479.6531598,26
